Абсолютный путь;Относительный путь;Класс
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0362.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5145.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0363.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6520.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0364.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3681.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0365.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5247.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0366.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3245.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0367.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5462.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0368.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8078.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0369.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\1569.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0370.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5564.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0371.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5260.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0372.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\1172.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0373.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\9860.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0374.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3583.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0375.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3870.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0376.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7491.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0377.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7651.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0378.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6058.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0379.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8717.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0380.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\9770.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0381.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8876.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0382.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0171.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0383.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2622.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0384.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3811.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0385.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0105.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0386.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\1382.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0387.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3724.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0388.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8779.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0389.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7157.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0390.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5431.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0391.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3044.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0392.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7721.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0393.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7000.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0394.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2480.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0395.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0247.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0396.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\1401.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0397.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\1488.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0398.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6376.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0399.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6018.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0400.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4024.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0401.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7874.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0402.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4715.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0403.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2085.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0404.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8529.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0405.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4285.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0406.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2861.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0407.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8378.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0408.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2036.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0409.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0665.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0410.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7577.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0411.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3423.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0412.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\1122.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0413.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6217.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0414.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2504.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0415.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0241.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0416.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0666.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0417.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0933.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0418.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4169.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0419.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3459.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0420.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\9675.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0421.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0017.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0422.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8165.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0423.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\1002.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0424.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4475.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0425.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\1990.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0426.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8419.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0427.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0981.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0428.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2278.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0429.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0971.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0430.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8786.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0431.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3542.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0432.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0235.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0433.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5175.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0434.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6005.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0435.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8661.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0436.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4725.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0437.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3259.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0438.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7633.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0439.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6177.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0440.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8161.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0441.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4926.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0442.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2894.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0443.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4712.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0444.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\9202.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0445.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\9256.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0446.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\9025.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0447.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\1020.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0448.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6859.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0449.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2834.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0450.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5678.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0451.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0033.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0452.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5184.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0453.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6042.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0454.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3939.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0455.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2160.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0456.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6144.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0457.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6874.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0458.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2947.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0459.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5712.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0460.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\9135.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0461.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4192.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0462.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2464.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0463.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3231.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0464.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0068.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0465.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0977.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0466.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2140.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0467.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8452.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0468.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2815.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0469.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2835.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0470.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2022.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0471.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3969.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0472.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7687.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0473.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8218.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0474.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\9695.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0475.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5355.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0476.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\9441.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0477.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6892.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0478.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3257.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0479.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4183.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0480.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5401.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0481.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5187.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0482.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8488.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0483.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0122.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0484.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8942.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0485.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5940.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0486.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6198.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0487.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3638.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0488.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0162.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0489.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4535.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0490.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0793.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0491.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\1100.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0492.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0948.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0493.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6191.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0494.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2963.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0495.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4126.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0496.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7954.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0497.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6279.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0498.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7100.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0499.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7967.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0500.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6652.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0501.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5992.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0502.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8913.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0503.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6950.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0504.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8394.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0505.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4865.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0506.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5692.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0507.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4098.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0508.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3478.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0509.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5959.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0510.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3868.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0511.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\1113.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0512.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0374.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0513.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\3199.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0514.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\2420.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0515.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6518.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0516.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\0949.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0517.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7387.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0518.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\7355.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0519.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\6660.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0520.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8726.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0521.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\5765.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0522.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\8267.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0523.jpg;..\..\lab2 py\lab2-py\dataset\random_dataset\4328.jpg;rose
