Абсолютный путь;Относительный путь;Класс
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0585.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0585.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0586.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0586.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0587.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0587.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0588.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0588.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0589.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0589.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0590.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0590.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0591.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0591.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0592.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0592.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0593.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0593.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0594.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0594.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0595.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0595.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0596.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0596.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0597.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0597.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0598.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0598.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0599.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0599.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0600.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0600.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0601.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0601.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0602.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0602.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0603.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0603.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0604.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0604.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0605.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0605.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0606.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0606.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0607.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0607.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0608.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0608.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0609.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0609.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0610.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0610.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0611.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0611.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0612.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0612.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0613.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0613.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0614.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0614.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0615.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0615.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0616.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0616.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0617.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0617.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0618.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0618.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0619.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0619.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0620.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0620.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0621.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0621.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0622.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0622.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0623.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0623.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0624.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0624.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0625.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0625.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0626.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0626.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0627.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0627.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0628.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0628.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0629.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0629.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0630.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0630.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0631.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0631.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0632.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0632.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0633.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0633.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0634.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0634.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0635.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0635.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0636.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0636.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0637.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0637.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0638.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0638.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0639.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0639.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0640.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0640.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0641.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0641.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0642.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0642.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0643.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0643.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0644.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0644.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0645.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0645.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0646.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0646.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0647.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0647.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0648.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0648.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0649.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0649.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0650.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0650.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0651.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0651.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0652.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0652.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0653.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0653.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0654.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0654.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0655.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0655.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0656.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0656.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0657.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0657.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0658.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0658.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0659.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0659.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0660.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0660.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0661.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0661.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0662.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0662.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0663.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0663.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0664.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0664.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0665.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0665.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0666.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0666.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0667.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0667.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0668.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0668.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0669.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0669.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0670.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0670.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0671.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0671.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0672.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0672.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0673.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0673.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0674.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0674.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0675.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0675.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0676.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0676.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0677.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0677.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0678.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0678.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0679.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0679.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0680.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0680.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0681.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0681.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0682.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0682.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0683.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0683.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0684.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0684.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0685.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0685.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0686.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0686.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0687.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0687.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0688.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0688.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0689.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0689.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0690.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0690.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0691.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0691.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0692.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0692.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0693.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0693.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0694.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0694.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0695.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0695.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0696.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0696.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0697.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0697.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0698.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0698.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0699.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0699.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0700.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0700.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0701.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0701.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0702.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0702.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0703.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0703.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0704.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0704.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0705.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0705.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0706.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0706.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0707.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0707.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0708.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0708.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0709.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0709.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0710.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0710.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0711.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0711.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0712.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0712.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0713.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0713.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0714.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0714.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0715.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0715.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0716.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0716.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0717.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0717.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0718.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0718.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0719.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0719.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0720.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0720.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0721.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0721.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0722.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0722.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0723.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0723.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0724.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0724.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0725.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0725.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0726.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0726.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0727.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0727.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0728.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0728.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0729.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0729.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0730.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0730.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0731.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0731.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0732.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0732.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0733.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0733.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0734.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0734.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0735.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0735.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0736.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0736.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0737.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0737.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0738.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0738.jpg;rose
C:\Users\dstep\OneDrive\Рабочий стол\lab2 py\lab2-py\dataset\rose\0739.jpg;..\..\lab2 py\lab2-py\dataset\changed_dataset\rose_0739.jpg;rose
